ID,Barcode,Title,Authors,Publisher,Pub Date,Binding,On Hand,Price
1594204934,9915834276,The Dante Chamber,"Pearl, Matthew",Penguin Press,18-May,Hardcover,1,$5.00 
735219060,9915834268,Shadow Tyrants: Clive Cussler (The Oregon Files),"Cussler, Clive, Morrison, Boyd",G.P. Putnam's Sons,18-Sep,Hardcover,1,$5.00 
62391925,991583425X,"Cave of Bones: A Leaphorn, Chee & Manuelito Novel","Hillerman, Anne",Harper,18-Apr,Hardcover,1,$5.00 
735218730,9915834241,The Gray Ghost (A Sam and Remi Fargo Adventure),"Cussler, Clive, Burcell, Robin",G.P. Putnam's Sons,18-May,Hardcover,1,$5.00 
1524742325,9915834233,The Real Michael Swann,"Reardon, Bryan",Dutton,18-Jun,Hardcover,1,$5.00 
1538746794,9915834349,Escape Artist (Special Edition),"MELTZER, BRAD",GRAND CENTRAL PUBLISHING,18-Jan,Hardcover,2,$3.00 
1250161568,9915834322,"Leverage in Death: An Eve Dallas Novel (In Death, Book 47)","Robb, J. D.",St. Martin's Press,18-Sep,Hardcover,1,$5.00 
1250133734,9915834292,An Anonymous Girl: A Novel,"Hendricks, Greer,Pekkanen, Sarah",St. Martin's Press,19-Jan,Hardcover,1,$3.00 
1101984813,9915834284,Operator Down: A Pike Logan Thriller,"Taylor, Brad",Dutton,18-Jan,Hardcover,1,$5.00 
62834827,991583442X,Unti Silva Novel #7 (Gabriel Allon)The Other Woman,"Silva, Daniel",Harper,18-Jul,Hardcover,1,$5.00 
1250161533,9915834411,"Dark in Death: An Eve Dallas Novel (In Death, Book 46)","Robb, J.D.",St. Martin's Press,18-Jan,Hardcover,1,$5.00 
1538744090,9915834527,Barbed Wire Heart,"Sharpe, Tess",Grand Central Publishing,18-Mar,library discard HC,1,$3.00 
399177019,9915834519,Robert B. Parker's Old Black Magic (Spenser),"Atkins, Ace",G.P. Putnam's Sons,18-May,library discard HC,1,$3.00 
399591435,9915834500,Providence: A Novel,"Kepnes, Caroline",Lenny,18-Jun,library discard HC,1,$3.00 
1101966319,9915834497,Believe Me: A Novel,"Delaney, JP",Ballantine Books,18-Jul,Hardcover,1,$3.00 
62742795,9915834489,Bearskin: A Novel,"McLaughlin, James A",Ecco,18-Jun,library discard HC,1,$3.00 
385542496,9915834454,Two Girls Down: A Novel,"Luna, Louisa",Doubleday,18-Jan,library discard HC,1,$3.00 
385543964,9915836163,This Body's Not Big Enough for Both of Us: A Novel,"Cantero, Edgar",Doubleday,18-Jul,Hardcover,1,$5.00 
1400079446,9915847483,44 Scotland Street,"Smith, Alexander Mccall",Anchor,5-Jun,Trade,1,$3.00 
1455561789,9915847297,Before the Fall,"Hawley, Noah",Grand Central Publishing,16-May,Hardcover,1,$5.00 
316273961,9915848404,MURDER GAMES,"Patterson, James","Little, Brown and Company",17-Feb,Hardcover,1,$4.00 
1501190598,9915848366,Red War (A Mitch Rapp Novel),"Flynn, Vince, Mills, Kyle",Atria/Emily Bestler Books,18-Sep,Hardcover,1,$8.00 
316407119,9915848536,Private Rio,"Patterson, James","Little, Brown and Company",16-Jun,Hardcover,1,$3.00 
1538761394,991584848X,The Fallen,"Baldacci, David",Grand Central Publishing,18-Apr,Hardcover,1,$3.00 
1501150987,9915848935,Ali Reynolds Mystery #13,"Jance, J.A.",Touchstone,18-Mar,Hardcover,1,$5.00 
385541198,9915848900,The Whistler,"Grisham, John",Doubleday,16-Oct,Hardcover,1,$4.00 
62476769,9915848854,The Perfect Girl: A Novel,"Macmillan, Gilly",William Morrow Paperbacks,16-Oct,Trade,1,$3.00 
425285049,9915848730,The Girl Before: A Novel,"Delaney, J. P.",Ballantine Books,17-Jan,Hardcover,1,$5.00 
316474126,9915849036,Juror #3,"Patterson, James","Little, Brown and Company",18-Sep,Hardcover,1,$3.00 
1538761572,9915849028,Long Road to Mercy (Atlee Pine),"Baldacci, David",Grand Central Publishing,18-Nov,Hardcover,1,$3.00 
1250075866,9915849117,Shattered Mirror: An Eve Duncan Novel,"Johansen, Iris",St. Martin's Press,18-Apr,Hardcover,1,$3.00 
125007584X,9915849176,No Easy Prey,"Johansen, Iris",St. Martin's Press,17-Apr,Hardcover,1,$3.00 
399573976,9915849168,Below the Belt (A Stone Barrington Novel),"Woods, Stuart",G.P. Putnam's Sons,17-Jan,Hardcover,1,$3.00 
1464210624,9915855745,Drowned Under (Cyd Redondo Mysteries),"Thomas, Wendall",Poisoned Pen Press,19-Mar,Trade,1,$6.00 
399576746,9915855702,The Sinners (A Quinn Colson Novel),"Atkins, Ace",G.P. Putnam's Sons,18-Jul,Hardcover,1,$5.00 
1617734675,9915855699,"Liar, Liar","Jackson, Lisa",Kensington,18-Jun,Hardcover,1,$5.00 
1250105633,9915855664,Untitled Jane Harper #2: A Novel,"Harper, Jane",Flatiron Books,18-Feb,Hardcover,1,$5.00 
1250172500,9915855656,Heads You Win: A Novel,"Archer, Jeffrey",St. Martin's Press,18-Nov,Hardcover,2,$3.00 
1250075998,9915855621,Double Blind,"Johansen, Iris, Johansen, Roy",St. Martin's Press,18-Jul,Hardcover,1,$5.00 
349417903,9915855567,Leverage in Death,"D, ROBB J",Piatkus,18-Sep,Trade,1,$4.00 
62457578,9915855990,The Drifter: A Novel,"Lennon, Christine",William Morrow Paperbacks,17-Feb,Trade,1,$2.00 
1524759856,9915855982,Bonfire: A Novel,"Ritter, Krysten",Three Rivers Press,18-Jun,Trade,1,$4.00 
525539301,9915855958,Light It Up (A Peter Ash Novel),"Petrie, Nick",G.P. Putnam's Sons,18-Aug,Trade,1,$4.00 
735215537,9915855915,The Rising Sea (The NUMA Files),"Cussler, Clive, Brown, Graham",G.P. Putnam's Sons,18-Mar,Hardcover,1,$5.00 
399573976,9915855907,Below the Belt (A Stone Barrington Novel),"Woods, Stuart",G.P. Putnam's Sons,17-Jan,Hardcover,1,$3.00 
1501171577,9915855842,Red Sparrow: A Novel (1) (The Red Sparrow Trilogy),"Matthews, Jason",Scribner,18-Feb,Trade,1,$4.00 
316412694,9915855834,The President Is Missing,"Clinton, Bill, Patterson, James","Little, Brown and Company and Knopf",18-Jun,Hardcover,1,$5.00 
62834827,9915859163,Unti Silva Novel #7 (Gabriel Allon)The Other Woman,"Silva, Daniel",Harper,18-Jul,Hardcover,1,$5.00 
1455540005,9915859910,The Lost City of the Monkey God,"Preston, Douglas",Grand Central Publishing,17-Jan,Hardcover,1,$5.00 
1455530441,9915860846,Treason: A Novel,"Gingrich, Newt",Center Street,16-Oct,Hardcover,1,$3.00 
316273945,9915861095,Target: Alex Cross,"Patterson, James","Little, Brown and Company",18-Nov,Hardcover,1,$5.00 
345545990,9915863462,The Silent Corner: A Novel,"Koontz, Dean",Bantam,17-Jun,library discard HC,1,$1.00 
1982100303,9915864736,Creole Belle: A Dave Robicheaux Novel,"Burke, James Lee",Simon & Schuster,18-Oct,Paper Back,1,$2.00 
1982100265,9915864698,The Glass Rainbow: A Dave Robicheaux Novel,"Burke, James Lee",Simon & Schuster,18-Jul,Paper Back,1,$2.00 
385544154,9915865619,The Reckoning: A Novel,"Grisham, John",Doubleday,18-Oct,Hardcover,1,$6.00 
316225940,9915865546,The Wrong Side of Goodbye,"Connelly, Michael","Little, Brown and Company",16-Nov,Hardcover,1,$5.00 
399575340,991586549X,Robert B. Parker's Revelation (A Cole and Hitch Novel),"Knott, Robert",G.P. Putnam's Sons,17-Feb,Hardcover,1,$6.00 
1250198674,9915866763,The Night Before: A Novel,"Walker, Wendy",St. Martin's Press,19-May,Hardcover,1,$8.00 
1101886358,9915867859,Revenge in a Cold River: A William Monk Novel,"Perry, Anne",Ballantine Books,16-Sep,Hardcover,1,$3.00 
385544154,9915874073,The Reckoning: A Novel,"Grisham, John",Doubleday,18-Oct,Hardcover,1,$5.00 
316225940,9915874022,The Wrong Side of Goodbye,"Connelly, Michael","Little, Brown and Company",16-Nov,Hardcover,1,$3.00 
62834940,9915874162,The Other Woman: A Novel (Gabriel Allon),"Silva, Daniel",Harper Paperbacks,19-Feb,Trade,1,$6.00 
385543026,9915874286,CAMINO ISLAND,,,2017,Hardcover,1,$3.00 
385541171,9915874278,The Rooster Bar,"Grisham, John",Doubleday,17-Oct,Hardcover,1,$5.00 
006232022X,9915875061,THE BLACK WILDOW,"Silva, Daniel",Harper,16-Jul,Hardcover,1,$3.00 
525538194,9915884753,Wolf Pack (A Joe Pickett Novel),"Box, C. J.",G.P. Putnam's Sons,19-Mar,Hardcover,1,$10.00 
399176624,9915884745,The Disappeared (A Joe Pickett Novel),"Box, C. J.",G.P. Putnam's Sons,18-Mar,Hardcover,1,$10.00 
1781160325,9915885148,The Cocktail Waitress (Hard Case Crime),"Cain, James M.",Hard Case Crime,12-Sep,Hardcover,1,$4.00 
316453307,9915888201,The Chef,"Patterson, James,DiLallo, Max","Little, Brown and Company",19-Feb,Hardcover,1,$10.00 
143122614,9915889135,The Dance of the Seagull (An Inspector Montalbano Mystery),"Camilleri, Andrea",Penguin Books,13-Feb,Trade,1,$2.00 
440000874,991589533X,Layover,"Bell, David",Berkley,19-Jul,Trade,1,$6.00 
145558651X,9915895526,No Man's Land (John Puller Series),"Baldacci, David",Grand Central Publishing,16-Nov,Hardcover,1,$3.00 
1616149981,9915895496,The Life We Bury,"Eskens, Allen",Seventh Street Books,14-Oct,Trade,1,$3.00 
316302503,991589628X,It Takes One,"Kessler, Kate",Redhook,16-Apr,Trade,1,$3.00 
1455586609,991589645X,End Game (Will Robie Series),"Baldacci, David",Grand Central Publishing,17-Nov,Hardcover,1,$6.00 
1524743100,9915896425,Blood Oath: A Novel (An Alexandra Cooper Novel),"Fairstein, Linda",Dutton,19-Mar,Hardcover,1,$8.00 
1250297605,9915896395,Thirteen: The Serial Killer Isn't on Trial. He's on the Jury. (Eddie Flynn),"Cavanagh, Steve",Flatiron Books,19-Aug,Hardcover,1,$3.00 
448220687,9915920849,The Doyle diary: The last great Conan Doyle mystery: With a Holmesian investigation into the strange and curious case of Charles Altamont Doyle,"Baker, Michael",Paddington Press,Jan-78,Hardcover,1,$5.00 
385544154,9915923066,The Reckoning: A Novel,"Grisham, John",Doubleday,18-Oct,Hardcover,1,$5.00 
62883860,9915929250,The Other Woman (B&N Exclusive Edition) (Gabriel Allon Series #18),Daniel Silva,Harper,18-Jan,Hardcover,1,$5.00 
743289412,9915929234,Lisey's Story,"King, Stephen",Scribner,6-Oct,Hardcover,1,$3.00 
1538761416,9915929412,New Memory Man Thriller (Memory Man series),"Baldacci, David",Grand Central Publishing,19-Apr,Hardcover,1,$8.00 
1503936198,9915930054,Blood Defense,"Clark, Marcia",Thomas & Mercer,16-May,Hardcover,1,$4.00 
451467868,991593176X,The Punishment She Deserves: A Lynley Novel,"George, Elizabeth",Penguin Books,19-Mar,Trade,1,$6.00 
62645234,9915932642,Magpie Murders: A Novel,"Horowitz, Anthony",Harper Paperbacks,18-Feb,Trade,1,$4.00 
749023961,9915933991,Murder at the British Museum (Museum Mysteries),"Eldridge, Jim",Allison & Busby,19-Jul,Paper Back,1,$6.00 
281BZP1047665,9915933916,Walker Evans & Dan Graham,,,,Paper Back,1,$8.00 
399586970,9915933622,The French Girl,"Elliott, Lexie",Berkley,19-Mar,Trade,1,$4.00 
316007021,9915933576,Drood: A Novel,"Simmons, Dan","Little, Brown and Company",9-Feb,Hardcover,1,$4.00 
1476783454,9915934378,The Survivor,,Atria/Emily Bestler Books,2015,library discard HC,1,$3.00 
1538761394,9915934270,The Fallen,"Baldacci, David",Grand Central Publishing,18-Apr,Hardcover,1,$4.00 
1250172500,9915934262,Heads You Win: A Novel,"Archer, Jeffrey",St. Martin's Press,18-Nov,Hardcover,2,$3.00 
1538746794,991593422X,Escape Artist (Special Edition),"MELTZER, BRAD",GRAND CENTRAL PUBLISHING,18-Jan,Hardcover,1,$3.00 
385541171,9915934181,The Rooster Bar,"Grisham, John",Doubleday,17-Oct,Hardcover,1,$4.00 
153873303X,9915935447,The 13-Minute Murder,"Patterson, James",Grand Central Publishing,19-Apr,Paper Back,1,$6.00 
1496719964,9915935420,Haunted House Murder,"Meier, Leslie,Hollis, Lee,Ross, Barbara",Kensington,19-Aug,Hardcover,1,$8.00 
316420263,9915935412,The 18th Abduction (Women's Murder Club),"Patterson, James,Paetro, Maxine","Little, Brown and Company",19-Apr,Hardcover,1,$8.00 
399575510,9915941919,Odessa Sea (Dirk Pitt Adventure),"Cussler, Clive",G.P. Putnam's Sons,16-Nov,Hardcover,1,$4.00 
039957560X,9915941900,The Cutthroat (An Isaac Bell Adventure),"Cussler, Clive",G.P. Putnam's Sons,17-Mar,Hardcover,2,$4.00 
399183973,9915941897,Pirate (A Sam and Remi Fargo Adventure),"Cussler, Clive, Burcell, Robin",G.P. Putnam's Sons,16-Sep,Hardcover,1,$3.00 
735218994,9915941889,Celtic Empire (Dirk Pitt Adventure),"Cussler, Clive,Cussler, Dirk",G.P. Putnam's Sons,19-Mar,Hardcover,1,$5.00 
039957557X,9915941870,Typhoon Fury (The Oregon Files),"Cussler, Clive, Morrison, Boyd",G.P. Putnam's Sons,17-Nov,Hardcover,2,$3.00 
039917673X,9915941862,Curtain of Death (A Clandestine Operations Novel),"Griffin, W.E.B., Butterworth IV, William E.",G.P. Putnam's Sons,16-Dec,Hardcover,2,$5.00 
1250061636,9915942109,This Was a Man (The Clifton Chronicles),"Archer, Jeffrey",St. Martin's Press,16-Nov,Hardcover,1,$3.00 
399593489,9915942176,The Midnight Line: A Jack Reacher Novel,"Child, Lee",Delacorte Press,17-Nov,Hardcover,1,$3.00 
1250121000,9915942249,Behind Closed Doors,"Paris, B. A.",St. Martin's Press,16-Sep,Hardcover,1,$3.00 
60925485,9915944195,Literary Murder : A Critical Case,"GUR, BATYA, BILU, DALYA",N/A,Oct-94,Trade,1,$2.00 
60995084,9915944187,"The Saturday Morning Murder: Psychoanalytic Case, A","Gur, Batya",Harper Paperbacks,Nov-93,Trade,1,$2.00 
60954922,9915944179,Bethlehem Road Murder: A Michael Ohayon Mystery (Michael Ohayon Mysteries),"Gur, Batya",Harper Paperbacks,6-Aug,Trade,1,$2.00 
60926546,9915944160,Murder on a Kibbutz: A Communal Case (Michael Ohayon Series),"Gur, Batya",Harper Paperbacks,Sep-95,Trade,1,$2.00 
1616206349,9915944454,The Darwin Affair: A Novel,"Mason, Tim",Algonquin Books,19-Jun,Hardcover,1,$8.00 
1538761394,9915952317,The Fallen,"Baldacci, David",Grand Central Publishing,18-Apr,Hardcover,1,$3.00 
62448854,9915957440,The Secrets You Keep: A Novel,"White, Kate",Harper Paperbacks,17-Mar,Trade,1,$4.00 
62859986,9915957432,Collusion: A Novel (Mayberry and Garrett),"Gingrich, Newt,Earley, Pete",Broadside Books,19-Apr,Hardcover,1,$8.00 
316420263,9915957416,The 18th Abduction (Women's Murder Club),"Patterson, James,Paetro, Maxine","Little, Brown and Company",19-Apr,Hardcover,1,$8.00 
385543026,9915958064,CAMINO ISLAND,,,2017,Hardcover,1,$3.00 
1250141435,9915958021,Emma in the Night,"Walker, Wendy",St. Martin's Press,17-Aug,Hardcover,1,$3.00 
670026336,9915957971,The Trespasser: A Novel,"French, Tana",Viking,16-Oct,Hardcover,1,$3.00 
125011117X,9915957963,Behind Her Eyes: A Novel,"Pinborough, Sarah",Flatiron Books,17-Jan,Hardcover,1,$3.00 
1250081815,9915958390,It's Always the Husband: A Novel,"Campbell, Michele",St. Martin's Griffin,18-May,Trade,1,$4.00 
143034901,9915958382,The Shadow of the Wind,"Zafon, Carlos Ruiz",Penguin (Non-Classics),5-Feb,Trade,1,$2.00 
1400075718,9915958242,"Blue Shoes and Happiness (No. 1 Ladies Detective Agency, Book 7)","Smith, Alexander Mccall",Anchor,7-Mar,Trade,1,$2.00 
1400034779,9915958234,The No. 1 Ladies' Detective Agency (Today Show Book Club #8),"Smith, Alexander McCall",Anchor,3-Feb,Trade,1,$2.00 
140003180X,9915958226,The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency),"Smith, Alexander Mccall",Anchor,4-Mar,Trade,1,$2.00 
1400031362,9915958218,Morality for Beautiful Girls (No. 1 Ladies Detective Agency (Paperback)),"Smith, Alexander McCall",Anchor,2-Nov,Trade,1,$2.00 
045147421X,9915958188,Since She Went Away,"Bell, David",NAL,16-Jun,Trade,1,$2.00 
1335144366,991595817X,Dead Girl Running (Cape Charade),"Dodd, Christina",HQN,18-Apr,Trade,1,$4.00 
62073680,9915958145,A Caribbean Mystery: A Miss Marple Mystery (Miss Marple Mysteries),"Christie, Agatha",William Morrow Paperbacks,11-Apr,Trade,1,$2.00 
842357467,991595851X,The Left Behind Collection II boxed set: Vol. 5-8 (Vols 5-8),"LaHaye, Tim,Jenkins, Jerry B.","Tyndale House Publishers, Inc.",1-Sep,Trade,1,$10.00 
62834940,9915960131,The Other Woman: A Novel (Gabriel Allon),"Silva, Daniel",Harper Paperbacks,19-Feb,Trade,1,$4.00 
151006202,991596174X,Greenwich,"Fast, Howard",Houghton Mifflin Harcourt,May-00,Hardcover,1,$3.00 
525535942,9915961731,The Never Game (A Colter Shaw Novel),"Deaver, Jeffery",G.P. Putnam's Sons,19-May,Hardcover,1,$8.00 
62824619,9915961650,Cemetery Road: A Novel,"Iles, Greg",William Morrow,19-Mar,Hardcover,1,$8.00 
735218994,991596160X,Celtic Empire (Dirk Pitt Adventure),"Cussler, Clive,Cussler, Dirk",G.P. Putnam's Sons,19-Mar,Hardcover,1,$5.00 
735217262,9915961596,The Titanic Secret (An Isaac Bell Adventure),"Cussler, Clive,Du Brul, Jack",G.P. Putnam's Sons,19-Sep,Hardcover,1,$8.00 
1982104031,9915961588,Backlash: A Thriller (19) (The Scot Harvath Series),"Thor, Brad",Atria/Emily Bestler Books,19-Jun,Hardcover,1,$8.00 
1524797189,9915967446,Something in the Water: A Novel,"Steadman, Catherine",Ballantine Books,18-Jun,Hardcover,1,$6.00 
1455525820,9915967438,The Pharaoh Key,"Preston, Douglas, Child, Lincoln",Grand Central Publishing,18-Jun,Hardcover,1,$6.00 
1538746808,9915967330,The Escape Artist (B&N Exclusive Edition),Brad Meltzer,Grand Central Publishing,18-Jan,Hardcover,2,$3.00 
1455559520,9915967322,The Escape Artist,"Meltzer, Brad",Grand Central Publishing,17-Jun,Hardcover,2,$3.00 
399179356,9915970129,Turning Point: A Novel,"Steel, Danielle",Delacorte Press,19-Jan,Hardcover,1,$8.00 
1504797728,9915972342,False Flag,"Altman, John",Blackstone Publishing,17-May,Hardcover,1,$3.00 
110198578X,9915972504,The Switch,"Finder, Joseph",Dutton,17-Jun,Hardcover,1,$3.00 
1503936198,9915972679,Blood Defense,"Clark, Marcia",Thomas & Mercer,16-May,Hardcover,1,$3.00 
307276740,991597325X,Dexter by Design: A Novel (Vintage Crime/Black Lizard),"Lindsay, Jeff",Vintage,10-Aug,Trade,1,$2.00 
014312918X,9915973624,The English Teacher: A Novel,"Atir, Yiftach R.",Penguin Books,16-Aug,Trade,1,$2.00 
1524797146,9915973616,Camino Island: A Novel,"Grisham, John",Bantam,18-Mar,Trade,1,$4.00 
451491793,9915973608,The Boy at the Door,"Dahl, Alex",Berkley,18-Jul,Paper Back,1,$4.00 
1416552510,9915973586,Duma Key: A Novel,"King, Stephen",Scribner,8-Jan,Hardcover,1,$3.00 
143134779,9915974620,The Haunting of Hill House: A Novel,"Jackson, Shirley",Penguin Books,19-Sep,Paper Back,1,$2.00 
316273988,9915979207,Ambush (Michael Bennett),"Patterson, James, Born, James O.","Little, Brown and Company",18-Oct,Hardcover,1,$6.00 
62910639,9915979142,The Killer Across the Table: Unlocking the Secrets of Serial Killers and Predators with the FBI's Original Mindhunter,"Douglas, John E.,Olshaker, Mark",Dey Street Books,19-May,Hardcover,1,$8.00 
1501101722,9915979371,The Cuban Affair,"DeMille, Nelson",Simon & Schuster,17-Sep,Hardcover,1,$6.00 
125009965X,9915986432,After Anna,"Scottoline, Lisa",St. Martin's Press,18-Apr,Hardcover,1,$4.00 
1538761394,9915992068,The Fallen,"Baldacci, David",Grand Central Publishing,18-Apr,Hardcover,1,$3.00 
765398745,9915992793,Tell Me No Lies: A Lady Dunbridge Novel (A Lady Dunbridge Mystery),"Noble, Shelley",Forge Books,19-Nov,Hardcover,1,$10.00 
62859838,9915992785,A Cruel Deception: A Bess Crawford Mystery (Bess Crawford Mysteries),"Todd, Charles",William Morrow,19-Oct,Hardcover,1,$5.00 
1455536423,9915993080,The Cutting Edge (A Lincoln Rhyme Novel),"Deaver, Jeffery",Grand Central Publishing,18-Apr,Hardcover,1,$5.00 
312263120,9915993161,Digital Fortress: A Thriller,"Brown, Dan",St. Martin's Griffin,May-00,Trade,1,$2.00 
281BZP1048833,9916005532,The Lodger,,,,Hardcover,1,$5.00 
62073508,9916005869,Murder on the Orient Express: A Hercule Poirot Mystery (Hercule Poirot Mysteries),"Christie, Agatha",Harper,11-Apr,Paper Back,1,$2.00 
1592406351,9916005826,The Murder Room: The Heirs of Sherlock Holmes Gather to Solve the World's Most Perplexing Cold Cases,"Capuzzo, Michael",Gotham,11-Jun,Trade,1,$2.00 
770435726,9916005818,The Expats: A Novel,"Pavone, Chris",Broadway,13-Jan,Trade,1,$2.00 
62678418,9916008027,The Woman in the Window: A Novel,"Finn, A. J.",William Morrow,18-Jan,Hardcover,1,$5.00 
1538761394,9916007934,The Fallen,"Baldacci, David",Grand Central Publishing,18-Apr,Hardcover,1,$3.00 
743211383,9915871740,Dreamcatcher,"King, Stephen",Scribner,1-Mar,Hardcover,1,$3.00 
1538761386,9916017409,The Fallen (Memory Man series),"Baldacci, David",Grand Central Publishing,18-Sep,Trade,1,$4.00 
812976142,9916017352,Alienist,"CARR, CALEB",Random House Inc,6-Aug,Trade,1,$2.00 
385514239,9916018693,Origin,"Brown, Dan",Doubleday,17-Sep,Hardcover,1,$5.00 
62389920,9916018685,Sunburn: A Novel,"Lippman, Laura",William Morrow,18-Feb,Trade,1,$5.00 
385541171,9916018677,The Rooster Bar,"Grisham, John",Doubleday,17-Oct,Hardcover,1,$5.00 
316484806,9916018634,Dark Sacred Night (A Ballard and Bosch Novel),"Connelly, Michael","Little, Brown and Company",18-Oct,Hardcover,1,$5.00 
1455553549,9916018588,Testimony,"Turow, Scott",Grand Central Publishing,17-May,Hardcover,1,$5.00 
316273945,9916020205,Target: Alex Cross,"Patterson, James","Little, Brown and Company",18-Nov,Hardcover,1,$3.00 
525955119,9916021171,Untitled,"Coben, Harlan",Dutton,17-Sep,Hardcover,1,$3.00 
62676830,9916026769,The Sentence Is Death: A Novel,"Horowitz, Anthony",Harper,19-May,Hardcover,1,$8.00 
544938836,991602751X,NEED,"Charbonneau, Joelle",HMH Books for Young Readers,17-Apr,Paper Back,1,$1.00 
385531427,9916027404,Full Wolf Moon,"Child, Lincoln",Doubleday,17-May,Hardcover,1,$4.00 
1629533734,9916028834,Red Line: A Matt Sinclair Mystery,"Thiem, Brian",Crooked Lane Books,15-Aug,Trade,1,$2.00 
1605989525,9916028826,The Killing Season: A Novel (Carter Blake),"Cross, Mason",Pegasus Books,16-Feb,Trade,1,$2.00 
1250080819,9916028818,A Single Spy,"Christie, William",Minotaur Books,17-Apr,Hardcover,1,$3.00 
425244083,991602880X,Ballistic (Gray Man),"Greaney, Mark",Berkley Trade,11-Oct,Trade,1,$2.00 
1101903759,9916028796,Dodgers: A Novel,"Beverly, Bill",Broadway Books,17-Jan,Trade,1,$2.00 
802126383,9916028788,Forty Thieves,"Perry, Thomas",Mysterious Press,17-Jan,Trade,1,$2.00 
62443011,9916028761,Brighton: A Novel,"Harvey, Michael",Ecco,17-Feb,Trade,1,$2.00 
1451665571,9916028745,Red Cell: A Novel,"Henshaw, Mark",Touchstone,13-May,Trade,1,$2.00 
1616958642,9916028737,Fields Where They Lay (A Junior Bender Mystery),"Hallinan, Timothy",Soho Crime,17-Oct,Trade,1,$2.00 
62678418,9916028702,The Woman in the Window: A Novel,"Finn, A. J.",William Morrow,18-Jan,Hardcover,1,$5.00 
62216899,9916028893,The Carrion Birds: A Novel,"Waite, Urban",William Morrow Paperbacks,13-Nov,Trade,1,$2.00 
802121306,9916028885,The Rules of Wolfe (Border Noir),"Blake, James Carlos",Mysterious Press,14-Jul,Trade,1,$2.00 
747270821,9916028877,Something Wild,"DAVIES, LINDA",HEADLINE BOOK PUBLISHING,1-Jan,Hardcover,1,$3.00 
031620689X,9916040168,The Silkworm (A Cormoran Strike Novel),"Galbraith, Robert",Mulholland Books,15-Jun,Trade,1,$2.00 
1594634025,9916040141,The Girl on the Train,"Hawkins, Paula",Riverhead Books,16-Jul,Trade,1,$2.00 
1476785600,9916040125,You: A Novel,"Kepnes, Caroline",Atria/Emily Bestler Books,15-Jul,Trade,1,$3.00 
1681771489,9916040109,The Language of the Dead: A World War II Mystery,"Kelly, Stephen",Pegasus Books,16-Jul,Trade,1,$2.00 
281BZP1049299,9916040095,The Franchise Affair,,,,Hardcover,1,$3.00 
1451627289,9916040028,11/22/63: A Novel,"King, Stephen",Scribner,11-Nov,Hardcover,1,$3.00 
942110382,9916042330,News from Lake Wobegon,"Keillor, Garrison",HighBridge Audio,Apr-90,Audio CD,1,$2.00 
281BZP1049352,9916042462,The Purple Decades,,,,Hardcover,1,$3.00 
316420328,9916043019,Lost,"Patterson, James,Born, James O.","Little, Brown and Company",20-Jan,Hardcover,1,$9.00 
1250207177,9916043604,"Vendetta in Death: An Eve Dallas Novel (In Death, Book 49)","Robb, J. D.",St. Martin's Press,19-Sep,Hardcover,1,$5.00 
1406364924,9916044309,ALEX RIDER MISSION 8: CROCODILE TEARS [Paperback],,,,Trade,1,$2.00 
6392598,9916044279,Airborn,"Oppel, Kenneth",Hodder Childrens Books,4-Jan,Trade,1,$2.00 
62073478,9916045011,And Then There Were None (Agatha Christie Mysteries Collection),"Christie, Agatha",William Morrow Paperbacks,11-Jan,Trade,1,$2.00 
375725601,9916044791,"The Devil in the White City:  Murder, Magic, and Madness at the Fair that Changed America (Vintage)","Larson, Erik",Vintage,4-Feb,Paper Back,1,$3.00 
031615976X,9916046085,"Mary, Mary","Patterson, James","Little, Brown",5-Nov,Hardcover,1,$4.00 
312326017,9916046077,The Bridge of Sighs: A Novel,"Steinhauer, Olen",Minotaur Books,4-Feb,Trade,1,$2.00 
802126936,9916050554,The Curse of Oak Island: The Story of the World’s Longest Treasure Hunt,"Sullivan, Randall",Atlantic Monthly Press,18-Dec,Hardcover,1,$4.00 
1426213654,9916050813,"National Geographic Traveler: Ireland, 4th Edition","Somerville, Christopher",National Geographic,15-Jan,Hardcover,1,$3.00 
1455577588,9916050767,Robert Ludlum's (TM) The Geneva Strategy (Covert One),"Freveletti, Jamie",Grand Central Publishing,15-Feb,Trade,1,$2.00 
525535942,9916050902,The Never Game (A Colter Shaw Novel),"Deaver, Jeffery",G.P. Putnam's Sons,19-May,Hardcover,1,$8.00 
1101984767,9916051003,Ring of Fire: A Pike Logan Thriller,"Taylor, Brad",Dutton,16-Dec,Hardcover,1,$3.00 
345493915,9916050988,Terrorist: A Novel,"Updike, John",Ballantine Books,7-May,Trade,1,$2.00 
880298596,9916051852,The Exploits of Sherlock Holmes,"Doyle, Adrian Conan,Carr, John Dickson",Random House Inc,Jun-93,Hardcover,1,$3.00 
525539468,9916053057,The Shameless (A Quinn Colson Novel),"Atkins, Ace",G.P. Putnam's Sons,19-Jul,Hardcover,1,$5.00 
1250066204,9916056013,Kingdom of the Blind: A Chief Inspector Gamache Novel,"Penny, Louise",Minotaur Books,18-Nov,Hardcover,1,$3.00 
125011117X,9916062390,Behind Her Eyes: A Novel,"Pinborough, Sarah",Flatiron Books,17-Jan,Hardcover,1,$3.00 
771072791,991606301X,Careless Love,"Robinson, Peter",McClelland & Stewart,19-Jan,Trade,1,$3.00 
